"","live1","live2","live3","mean","sd","stn","depthid","treatment","subt","substrate"
"stn8-d1-LV-unamend2-subt2-p3",18.957202106767,21.3522779007422,29.754435881092,23.3546386295337,5.67028664712035,"stn8","d1","unamend2","subt2","p3"
"stn8-d1-LV-unamend2-subt2-p4",16.4147557076934,13.7493687343684,8.97234978457088,13.0454914088776,3.77080017345623,"stn8","d1","unamend2","subt2","p4"
"stn8-d1-LV-unamend2-subt3-a",10.1259036650152,9.48651645557683,7.78445906946666,9.1322930633529,1.21024640350834,"stn8","d1","unamend2","subt3","a"
"stn8-d1-LV-unamend2-subt3-b",15.2027245700508,12.6660340694971,17.8963842051382,15.2550476148954,2.61556760782755,"stn8","d1","unamend2","subt3","b"
"stn8-d1-LV-unamend2-subt3-L",12.0075521239187,10.2019234542719,8.87184538556524,10.3604403212519,1.57385192603266,"stn8","d1","unamend2","subt3","L"
"stn8-d1-LV-unamend2-subt3-p1",11.7025264138095,7.30078476731639,1.8043768983661,6.93589602649732,4.95915303276682,"stn8","d1","unamend2","subt3","p1"
"stn8-d1-LV-unamend2-subt3-p2",73.8068601681937,77.6740116905764,51.8649324377963,67.7819347655221,13.9194805057477,"stn8","d1","unamend2","subt3","p2"
"stn8-d1-LV-unamend2-subt3-p3",392.989045205171,277.630071785356,270.114659779037,313.577925589855,68.874630985035,"stn8","d1","unamend2","subt3","p3"
"stn8-d1-LV-unamend2-subt3-p4",8.7441594814372,8.71267950006052,4.6253970247558,7.36074533541784,2.36893341670637,"stn8","d1","unamend2","subt3","p4"
"stn8-d1-LV-unamend2-subt4-a",7.87564435953135,8.21510654030841,2.85005162083039,6.31360084022338,3.00431997953162,"stn8","d1","unamend2","subt4","a"
"stn8-d1-LV-unamend2-subt4-b",18.3690633154461,22.6082713246892,9.6203566187029,16.8658970862794,6.62314982745177,"stn8","d1","unamend2","subt4","b"
"stn8-d1-LV-unamend2-subt4-L",10.1447221770152,8.89574292580114,9.75689512403109,9.59912007561579,0.639262869966353,"stn8","d1","unamend2","subt4","L"
"stn8-d1-LV-unamend2-subt4-p1",4.69002547431314,4.45084138826871,1.37337792748715,3.50474826335633,1.8496910250692,"stn8","d1","unamend2","subt4","p1"
"stn8-d1-LV-unamend2-subt4-p2",64.345735294393,45.5963059086744,15.4995428859543,41.8138613630073,24.6417895708964,"stn8","d1","unamend2","subt4","p2"
"stn8-d1-LV-unamend2-subt4-p3",18.8623431007857,14.5952887348088,24.9883784838194,19.4820034398046,5.22418058977312,"stn8","d1","unamend2","subt4","p3"
"stn8-d1-LV-unamend2-subt4-p4",3.91510921490004,4.60246523109323,2.32278184071214,3.61345209556847,1.16939593522786,"stn8","d1","unamend2","subt4","p4"
"stn8-d1-LV-unamend2-subt5-a",0.674085304217925,0.690905268613298,1.19138522405612,0.852125265629115,0.293928081925641,"stn8","d1","unamend2","subt5","a"
"stn8-d1-LV-unamend2-subt5-b",18.9346550710453,18.7945844389884,7.22589549953422,14.9850450031893,6.71998554392377,"stn8","d1","unamend2","subt5","b"
"stn8-d1-LV-unamend2-subt5-L",20.2037000818839,13.960610230014,15.4009792558891,16.5217631892623,3.2689692861223,"stn8","d1","unamend2","subt5","L"
"stn8-d1-LV-unamend2-subt5-p1",13.4112585496358,20.4167483806921,0.307229003012846,11.3784119777802,10.2077196909419,"stn8","d1","unamend2","subt5","p1"
"stn8-d1-LV-unamend2-subt5-p2",41.4664388453577,22.2216392562954,16.3600758999465,26.6827180005332,13.134240852002,"stn8","d1","unamend2","subt5","p2"
"stn8-d1-LV-unamend2-subt5-p3",16.9037734656374,9.42402347236217,7.27594099623394,11.2012459780778,5.05397659183752,"stn8","d1","unamend2","subt5","p3"
"stn8-d1-LV-unamend2-subt5-p4",2.93469464513183,3.15794760206343,1.00539290670198,2.36601171796575,1.18360598717153,"stn8","d1","unamend2","subt5","p4"
"stn8-d1-LV-unamend3-subt0-a",2.41447480157038,0.957871666675705,6.53507480268639,3.30247375697749,2.89269862130242,"stn8","d1","unamend3","subt0","a"
"stn8-d1-LV-unamend3-subt0-b",40.151763454675,30.2824214813155,11.1618681342682,27.1986843567529,14.7389139241021,"stn8","d1","unamend3","subt0","b"
"stn8-d1-LV-unamend3-subt0-L",44.9367410083699,38.0754050158062,33.2264525074954,38.7461995105572,5.88389226057629,"stn8","d1","unamend3","subt0","L"
"stn8-d1-LV-unamend3-subt0-p1",40.7507551084094,14.5492926346628,26.2833469756322,27.1944649062348,13.1244718314067,"stn8","d1","unamend3","subt0","p1"
"stn8-d1-LV-unamend3-subt0-p2",27.4059899573581,105.655014948641,50.3882263968655,61.1497437676215,40.2192139420005,"stn8","d1","unamend3","subt0","p2"
"stn8-d1-LV-unamend3-subt0-p3",25.2717938102681,21.0171440714929,18.3233582085999,21.5374320301203,3.50331471574453,"stn8","d1","unamend3","subt0","p3"
"stn8-d1-LV-unamend3-subt0-p4",15.1461350253707,17.1744773656063,14.9956702938239,15.7720942282669,1.21682733236073,"stn8","d1","unamend3","subt0","p4"
"stn8-d1-LV-unamend3-subt1-a",3.70778819088142,5.95309926828241,8.45468914786724,6.03852553567703,2.3746032109026,"stn8","d1","unamend3","subt1","a"
"stn8-d1-LV-unamend3-subt1-b",10.1569567646954,7.58564670016906,4.77170545139902,7.50476963875449,2.69353647666732,"stn8","d1","unamend3","subt1","b"
"stn8-d1-LV-unamend3-subt1-L",76.7680949859739,37.0528799558516,30.4436481812077,48.0882077076777,25.0563851519842,"stn8","d1","unamend3","subt1","L"
"stn8-d1-LV-unamend3-subt1-p1",10.7665146367334,16.5524207823895,5.90080443208675,11.0732466170699,5.33242872426157,"stn8","d1","unamend3","subt1","p1"
"stn8-d1-LV-unamend3-subt1-p2",68.1042498412499,61.1945181549387,67.4697287710279,65.5894989224055,3.81936463393339,"stn8","d1","unamend3","subt1","p2"
"stn8-d1-LV-unamend3-subt1-p3",61.1479160074798,44.1337623870983,51.7134672162012,52.3317152035931,8.52390924311847,"stn8","d1","unamend3","subt1","p3"
"stn8-d1-LV-unamend3-subt1-p4",41.2068461433259,31.7891224643814,37.6248952743244,36.8736212940106,4.75359750803122,"stn8","d1","unamend3","subt1","p4"
"stn8-d1-LV-unamend3-subt2-a",11.7887184078277,10.6873796246239,16.6750155610521,13.0503711978346,3.18696906930405,"stn8","d1","unamend3","subt2","a"
"stn8-d1-LV-unamend3-subt2-b",14.2126439746681,21.4797769540059,14.7930258801067,16.8284822695936,4.03857864476751,"stn8","d1","unamend3","subt2","b"
"stn8-d1-LV-unamend3-subt2-L",57.2592493519965,51.2146968114392,54.9475159701155,54.4738207111837,3.0499908610749,"stn8","d1","unamend3","subt2","L"
"stn8-d1-LV-unamend3-subt2-p1",4.15487479390737,12.8681954825015,12.5482137697954,9.8570946820681,4.9408583074015,"stn8","d1","unamend3","subt2","p1"
"stn8-d1-LV-unamend3-subt2-p2",153.295605942234,171.522661997054,150.435626323,158.417964754096,11.4387363037971,"stn8","d1","unamend3","subt2","p2"
"stn8-d1-LV-unamend3-subt2-p3",19.2321036592409,16.9465845684474,14.7311143025151,16.9699341767345,2.25058552392373,"stn8","d1","unamend3","subt2","p3"
"stn8-d1-LV-unamend3-subt2-p4",23.6009663919639,20.6761038445984,15.4642287843078,19.91376634029,4.12158871999836,"stn8","d1","unamend3","subt2","p4"
"stn8-d1-LV-unamend3-subt3-a",37.8130497799637,9.35033098158542,14.2299487641559,20.464443175235,15.2211458428799,"stn8","d1","unamend3","subt3","a"
"stn8-d1-LV-unamend3-subt3-b",14.5703164498298,12.938769983263,24.5874474630356,17.3655112987095,6.30735740539121,"stn8","d1","unamend3","subt3","b"
"stn8-d1-LV-unamend3-subt3-L",30.2229245641477,25.2763527361979,15.3318201020356,23.6103658007937,7.58405448141607,"stn8","d1","unamend3","subt3","L"
"stn8-d1-LV-unamend3-subt3-p1",7.57287379009589,7.7577344653847,5.06670024548845,6.79910283365635,1.50314916523117,"stn8","d1","unamend3","subt3","p1"
"stn8-d1-LV-unamend3-subt3-p2",160.151336400011,147.543642952578,116.6243545932,141.43977798193,22.3962588837408,"stn8","d1","unamend3","subt3","p2"
"stn8-d1-LV-unamend3-subt3-p3",132.668259475762,28.3222025271655,132.275415183805,97.7552923955775,60.1311405027849,"stn8","d1","unamend3","subt3","p3"
"stn8-d1-LV-unamend3-subt3-p4",14.054870090257,9.29410903064543,9.08906860359194,10.8126825748315,2.80968775988855,"stn8","d1","unamend3","subt3","p4"
"stn8-d1-LV-unamend3-subt4-a",8.80966596309321,8.6297834458759,5.61799336938448,7.68581425945119,1.79304262499455,"stn8","d1","unamend3","subt4","a"
"stn8-d1-LV-unamend3-subt4-b",21.4367945344957,27.5150074709618,7.48717249709933,18.8129915008522,10.2684857795385,"stn8","d1","unamend3","subt4","b"
"stn8-d1-LV-unamend3-subt4-L",9.11994790915709,13.8589042654504,20.2165763982974,14.3984761909683,5.56795692813851,"stn8","d1","unamend3","subt4","L"
"stn8-d1-LV-unamend3-subt4-p1",4.11362005745984,2.95722529288756,1.490205772761,2.8536837077028,1.31476852418493,"stn8","d1","unamend3","subt4","p1"
"stn8-d1-LV-unamend3-subt4-p2",114.785042674622,90.4048017328661,36.2202497569962,80.4700313881615,40.2135725582655,"stn8","d1","unamend3","subt4","p2"
"stn8-d1-LV-unamend3-subt4-p3",13.3426309640274,279.871550516811,117.889278598593,137.034486693144,134.29192263212,"stn8","d1","unamend3","subt4","p3"
"stn8-d1-LV-unamend3-subt4-p4",5.01961617770371,4.7293525553559,3.96969723107422,4.57288865471128,0.542165254121466,"stn8","d1","unamend3","subt4","p4"
"stn8-d1-LV-unamend3-subt5-a",3.49769506860744,3.36924439385101,5.12227820641549,3.99640588962465,0.977146994698514,"stn8","d1","unamend3","subt5","a"
"stn8-d1-LV-unamend3-subt5-b",20.5832036058012,21.4771757216343,7.07330826969769,16.3778958657111,8.07039709586128,"stn8","d1","unamend3","subt5","b"
"stn8-d1-LV-unamend3-subt5-L",25.9289493743335,19.3022126064015,29.6711780005303,24.9674466604218,5.25092624570226,"stn8","d1","unamend3","subt5","L"
"stn8-d1-LV-unamend3-subt5-p1",7.21200451152345,4.21521947045808,1.94509280356013,4.45743892851389,2.6417971977928,"stn8","d1","unamend3","subt5","p1"
"stn8-d1-LV-unamend3-subt5-p2",51.8550336455821,61.9398819125163,15.2396826168124,43.0115327249703,24.5740266330991,"stn8","d1","unamend3","subt5","p2"
"stn8-d1-LV-unamend3-subt5-p3",21.5592171755887,11.3456509736117,13.4882066332489,15.4643582608164,5.3859182208696,"stn8","d1","unamend3","subt5","p3"
"stn8-d1-LV-unamend3-subt5-p4",4.31765523088152,5.82957114798447,2.79219075736451,4.31313904541017,1.51869523153234,"stn8","d1","unamend3","subt5","p4"
"stn8-d5-LV-amend1-subt0-a",1.35430711640115,0.517335883036917,0.311873295979193,0.727838765139088,0.55217810987024,"stn8","d5","amend1","subt0","a"
"stn8-d5-LV-amend1-subt0-b",1.10580040968417,0.60366605649318,1.10580040968417,0.938422291953841,0.289907403984178,"stn8","d5","amend1","subt0","b"
"stn8-d5-LV-amend1-subt0-L",3.21932909925587,1.89107281416978,4.4923705022959,3.20092413857385,1.30074650585571,"stn8","d5","amend1","subt0","L"
"stn8-d5-LV-amend1-subt0-p1",3.4842087393896,2.22412322137694,2.3863623227424,2.69823142783632,0.685492984800257,"stn8","d5","amend1","subt0","p1"
"stn8-d5-LV-amend1-subt0-p2",4.48684690587516,5.43334256352406,0.763260486698426,3.56114998536588,2.46882618718942,"stn8","d5","amend1","subt0","p2"
"stn8-d5-LV-amend1-subt0-p3",0.816817635792411,2.49032205561352,0.307456980666776,1.20486555735757,1.14199863219219,"stn8","d5","amend1","subt0","p3"
"stn8-d5-LV-amend1-subt0-p4",0.736746569852988,1.10798376492483,0.649149076656574,0.831293137144797,0.243591066809838,"stn8","d5","amend1","subt0","p4"
"stn8-d5-LV-amend1-subt1-a",0.49786955334334,1.2977360412512,0.461156500831095,0.752254031808544,0.472757791078463,"stn8","d5","amend1","subt1","a"
"stn8-d5-LV-amend1-subt1-b",2.01338467178258,1.32780258044457,0.541427742926932,1.29420499838469,0.736553391304213,"stn8","d5","amend1","subt1","b"
"stn8-d5-LV-amend1-subt1-L",36.7333253324951,31.7848135076455,16.5918527976424,28.3699972125943,10.4959733571864,"stn8","d5","amend1","subt1","L"
"stn8-d5-LV-amend1-subt1-p1",-2.52881776093015,53.7063042265116,79.3018014954505,43.4930959870107,41.8604201947167,"stn8","d5","amend1","subt1","p1"
"stn8-d5-LV-amend1-subt1-p2",16.9147683164788,6.60781965326529,1.95342443011194,8.49200413328534,7.65657012555838,"stn8","d5","amend1","subt1","p2"
"stn8-d5-LV-amend1-subt1-p3",1.30579598225215,2.15596269099761,1.12366675869849,1.52847514398275,0.550997486166778,"stn8","d5","amend1","subt1","p3"
"stn8-d5-LV-amend1-subt1-p4",3.66472032686828,5.98728576846309,4.06158610470744,4.57119740001294,1.24231852270254,"stn8","d5","amend1","subt1","p4"
"stn8-d5-LV-amend1-subt2-a",0.583646495292728,0.226245432867251,-0.527327274133254,0.0941882180089087,0.567137558344755,"stn8","d5","amend1","subt2","a"
"stn8-d5-LV-amend1-subt2-b",41.7320672138919,41.0574759379852,35.7576219639093,39.5157217052621,3.27204119730321,"stn8","d5","amend1","subt2","b"
"stn8-d5-LV-amend1-subt2-L",271.278257903314,276.536331705249,258.312356597335,268.708982068633,9.37972285941718,"stn8","d5","amend1","subt2","L"
"stn8-d5-LV-amend1-subt2-p1",53.9470614093223,79.3673585559119,77.8014677513642,70.3719625721995,14.2459129984938,"stn8","d5","amend1","subt2","p1"
"stn8-d5-LV-amend1-subt2-p2",129.468401406453,122.745818490745,113.914176052849,122.042798650016,7.80090759206978,"stn8","d5","amend1","subt2","p2"
"stn8-d5-LV-amend1-subt2-p3",80.7828873324691,77.7091168936923,76.2128132349971,78.2349391537195,2.32997019314651,"stn8","d5","amend1","subt2","p3"
"stn8-d5-LV-amend1-subt2-p4",56.2030913158285,50.2279203194168,51.8068406610724,52.7459507654392,3.09630633984797,"stn8","d5","amend1","subt2","p4"
"stn8-d5-LV-amend1-subt3-a",5.04653268136359,4.45590828856974,4.54905743265565,4.68383280086299,0.317541482718942,"stn8","d5","amend1","subt3","a"
"stn8-d5-LV-amend1-subt3-b",46.9384747911087,43.521826350577,42.0867536600528,44.1823516005795,2.49239236233018,"stn8","d5","amend1","subt3","b"
"stn8-d5-LV-amend1-subt3-L",356.972034395289,346.964607950757,352.875732828679,352.270791724908,5.03106463036935,"stn8","d5","amend1","subt3","L"
"stn8-d5-LV-amend1-subt3-p1",155.156040670684,148.16507100564,143.620566999793,148.980559558706,5.81081357368241,"stn8","d5","amend1","subt3","p1"
"stn8-d5-LV-amend1-subt3-p2",192.080989338989,154.203586499158,168.299276353763,171.527950730637,19.1439981494623,"stn8","d5","amend1","subt3","p2"
"stn8-d5-LV-amend1-subt3-p3",127.491529414363,122.253959556299,120.511586059989,123.419025010217,3.63289628829454,"stn8","d5","amend1","subt3","p3"
"stn8-d5-LV-amend1-subt3-p4",145.877887162647,136.13585418207,141.464833472542,141.159524939086,4.87818732974807,"stn8","d5","amend1","subt3","p4"
"stn8-d5-LV-amend1-subt4-a",8.6561116643545,7.61179479641724,7.87665598005816,8.04818748027663,0.542878183241849,"stn8","d5","amend1","subt4","a"
"stn8-d5-LV-amend1-subt4-b",32.3196641243816,33.9160738021494,27.8720231977022,31.3692537080777,3.13210742102565,"stn8","d5","amend1","subt4","b"
"stn8-d5-LV-amend1-subt4-L",330.008110373421,311.007181163351,323.392972763652,321.469421433475,9.64540641971052,"stn8","d5","amend1","subt4","L"
"stn8-d5-LV-amend1-subt4-p1",113.262444785893,125.151881726871,117.895714448597,118.770013653787,5.99274369704931,"stn8","d5","amend1","subt4","p1"
"stn8-d5-LV-amend1-subt4-p2",148.710804498254,120.510952436716,128.712751427937,132.644836120969,14.5053052914454,"stn8","d5","amend1","subt4","p2"
"stn8-d5-LV-amend1-subt4-p3",118.949564122543,103.475778730653,108.174134252457,110.199825701884,7.9332892279798,"stn8","d5","amend1","subt4","p3"
"stn8-d5-LV-amend1-subt4-p4",98.7896494982459,102.455316469243,93.0888220071547,98.1112626582146,4.71995351201996,"stn8","d5","amend1","subt4","p4"
"stn8-d5-LV-amend1-subt5-a",2.52225722129031,2.79601109182056,2.46199581464799,2.59342137591962,0.178016302692321,"stn8","d5","amend1","subt5","a"
"stn8-d5-LV-amend1-subt5-b",14.7791743202363,11.8856150379553,12.904479911409,13.1897564232002,1.4677221624522,"stn8","d5","amend1","subt5","b"
"stn8-d5-LV-amend1-subt5-L",58.0746184445831,72.6306696182791,91.3404802192777,74.0152560940466,16.6760966561402,"stn8","d5","amend1","subt5","L"
"stn8-d5-LV-amend1-subt5-p1",9.39156816826457,7.86400849833586,16.6795596821541,11.3117121162515,4.71101902504895,"stn8","d5","amend1","subt5","p1"
"stn8-d5-LV-amend1-subt5-p2",6.39669462410375,3.05142313670055,3.55532149883951,4.33447975321461,1.80361470944569,"stn8","d5","amend1","subt5","p2"
"stn8-d5-LV-amend1-subt5-p3",13.3417998222803,12.423663962138,15.2132466917807,13.659570158733,1.42168085076331,"stn8","d5","amend1","subt5","p3"
"stn8-d5-LV-amend1-subt5-p4",20.753245244949,14.9446906528669,13.672636978854,16.4568576255567,3.77475033206747,"stn8","d5","amend1","subt5","p4"
"stn8-d5-LV-amend2-subt0-a",1.55472940841443,0.223063297356999,0.31451441057029,0.69743570544724,0.743844873873166,"stn8","d5","amend2","subt0","a"
"stn8-d5-LV-amend2-subt0-b",1.35678694156709,0.885136292780525,0.710157410127232,0.984026881491615,0.334465168790789,"stn8","d5","amend2","subt0","b"
"stn8-d5-LV-amend2-subt0-L",11.2979051331473,7.00992878164304,3.08355752160892,7.13046381213309,4.108500114516,"stn8","d5","amend2","subt0","L"
"stn8-d5-LV-amend2-subt0-p1",23.6540006336592,1.66834390485653,0.931021154593728,8.75112189770314,12.9115358177667,"stn8","d5","amend2","subt0","p1"
"stn8-d5-LV-amend2-subt0-p2",4.11830496153219,1.10299786599683,2.5435739969944,2.58829227484114,1.5081508589583,"stn8","d5","amend2","subt0","p2"
"stn8-d5-LV-amend2-subt0-p3",5.19222282107661,1.64392349705219,1.0081617629063,2.61476936034503,2.25466139416298,"stn8","d5","amend2","subt0","p3"
"stn8-d5-LV-amend2-subt0-p4",1.38454253171803,1.04927748043726,0.364640235850472,0.932820082668586,0.519828738528629,"stn8","d5","amend2","subt0","p4"
"stn8-d5-LV-amend2-subt1-a",0.520976781676912,0.766161977284068,0.534270589726264,0.607136449562415,0.137880456133115,"stn8","d5","amend2","subt1","a"
"stn8-d5-LV-amend2-subt1-b",0.644730726832654,0.447604447492585,0.566924417627963,0.553086530651067,0.099289011670999,"stn8","d5","amend2","subt1","b"
"stn8-d5-LV-amend2-subt1-L",32.7253175290603,25.0508051933411,9.06249297056459,22.279538564322,12.0723757218028,"stn8","d5","amend2","subt1","L"
"stn8-d5-LV-amend2-subt1-p1",33.498504388503,31.2322177727864,84.3212523605239,49.6839915072711,30.0181427359914,"stn8","d5","amend2","subt1","p1"
"stn8-d5-LV-amend2-subt1-p2",-0.275745152622512,-0.548484632521124,-0.234003449204686,-0.352744411449441,0.170795983734832,"stn8","d5","amend2","subt1","p2"
"stn8-d5-LV-amend2-subt1-p3",5.09164366656655,0.223095220789322,0.383712229533087,1.89948370562965,2.76565785447711,"stn8","d5","amend2","subt1","p3"
"stn8-d5-LV-amend2-subt1-p4",5.28616507025613,11.8033464944691,0.467888697769151,5.8524667541648,5.68890798511365,"stn8","d5","amend2","subt1","p4"
"stn8-d5-LV-amend2-subt2-a",0.706106144921765,0.516134008261378,0.60348269959549,0.608574284259544,0.095088360763143,"stn8","d5","amend2","subt2","a"
"stn8-d5-LV-amend2-subt2-b",77.863535258119,75.6514386927369,80.6176196311052,78.0441978606537,2.48801477289004,"stn8","d5","amend2","subt2","b"
"stn8-d5-LV-amend2-subt2-L",324.979897946917,317.712906268067,299.777888119474,314.156897444819,12.9718627767524,"stn8","d5","amend2","subt2","L"
"stn8-d5-LV-amend2-subt2-p1",37.1931333345681,62.2583262932984,63.4400083466566,54.2971559915077,14.8242971639682,"stn8","d5","amend2","subt2","p1"
"stn8-d5-LV-amend2-subt2-p2",123.473514729285,116.659497462769,112.18636275281,117.439791648288,5.68388900287284,"stn8","d5","amend2","subt2","p2"
"stn8-d5-LV-amend2-subt2-p3",56.8993692913938,50.2870023264335,50.7968450484582,52.6610722220952,3.67931466933985,"stn8","d5","amend2","subt2","p3"
"stn8-d5-LV-amend2-subt2-p4",38.2633629937196,33.7278361671251,37.2648747286903,36.4186912965117,2.38322695087139,"stn8","d5","amend2","subt2","p4"
"stn8-d5-LV-amend2-subt3-a",0.566878754390413,0.320718574657165,0.477855555780513,0.455150961609363,0.124640813816878,"stn8","d5","amend2","subt3","a"
"stn8-d5-LV-amend2-subt3-b",43.0303763194447,40.744615185568,39.0026591794592,40.9258835614906,2.01996782350993,"stn8","d5","amend2","subt3","b"
"stn8-d5-LV-amend2-subt3-L",446.866701520652,438.5007208972,447.547434344086,444.304952253979,5.03812222226586,"stn8","d5","amend2","subt3","L"
"stn8-d5-LV-amend2-subt3-p1",130.506446729958,131.307189305866,126.755232328663,129.522956121496,2.43012724219875,"stn8","d5","amend2","subt3","p1"
"stn8-d5-LV-amend2-subt3-p2",179.545505755517,161.466555424319,180.554157061517,173.855406080451,10.740905911478,"stn8","d5","amend2","subt3","p2"
"stn8-d5-LV-amend2-subt3-p3",92.6749856929062,89.0229395447174,85.1108287428502,88.9362513268246,3.7828235124852,"stn8","d5","amend2","subt3","p3"
"stn8-d5-LV-amend2-subt3-p4",99.0161016471734,92.3660775269831,92.1836140972814,94.5219310904793,3.89313497971584,"stn8","d5","amend2","subt3","p4"
"stn8-d5-LV-amend2-subt4-a",2.30322095553444,2.45045404159524,2.25850663851665,2.33739387854878,0.100433026876926,"stn8","d5","amend2","subt4","a"
"stn8-d5-LV-amend2-subt4-b",16.2888134365715,18.0101007746994,16.5498967598919,16.9496036570543,0.927648493681313,"stn8","d5","amend2","subt4","b"
"stn8-d5-LV-amend2-subt4-L",498.922806806193,591.812426103889,486.110183219031,525.615138709704,57.6853662080583,"stn8","d5","amend2","subt4","L"
"stn8-d5-LV-amend2-subt4-p1",127.599131973297,144.892678169871,145.124451067888,139.205420403685,10.0520086557905,"stn8","d5","amend2","subt4","p1"
"stn8-d5-LV-amend2-subt4-p2",132.3997401189,125.417136159795,129.152699788364,128.989858689019,3.49414902804022,"stn8","d5","amend2","subt4","p2"
"stn8-d5-LV-amend2-subt4-p3",105.643235525181,94.9261713541049,98.6983861510592,99.7559310101151,5.4362364700617,"stn8","d5","amend2","subt4","p3"
"stn8-d5-LV-amend2-subt4-p4",93.2317069324741,75.0527106425765,82.0136307123641,83.4326827624716,9.17220028497596,"stn8","d5","amend2","subt4","p4"
"stn8-d5-LV-amend2-subt5-a",1.30883904951237,1.36022696072215,1.30883904951237,1.32596835324897,0.0296688243700577,"stn8","d5","amend2","subt5","a"
"stn8-d5-LV-amend2-subt5-b",22.668656464834,20.0754301723446,19.6998276392091,20.8146380921292,1.61657273590445,"stn8","d5","amend2","subt5","b"
"stn8-d5-LV-amend2-subt5-L",160.687001300863,163.934756623148,154.88981164274,159.837189855584,4.58196377594197,"stn8","d5","amend2","subt5","L"
"stn8-d5-LV-amend2-subt5-p1",29.5756073156238,30.1833168690419,29.0817280342769,29.6135507396475,0.551773746919598,"stn8","d5","amend2","subt5","p1"
"stn8-d5-LV-amend2-subt5-p2",11.3512093504925,10.6101338763324,11.7190550827865,11.2267994365371,0.564831771900908,"stn8","d5","amend2","subt5","p2"
"stn8-d5-LV-amend2-subt5-p3",74.8667259766529,50.967900846852,48.4877364209732,58.1074544148261,14.5668353240209,"stn8","d5","amend2","subt5","p3"
"stn8-d5-LV-amend2-subt5-p4",45.6652011864524,42.2170443849402,46.6038640753291,44.8287032155739,2.30994445614152,"stn8","d5","amend2","subt5","p4"
"stn8-d5-LV-amend3-subt0-a",1.29357112279549,0.563235177701626,0.623655281320061,0.826820527272393,0.405345206023448,"stn8","d5","amend3","subt0","a"
"stn8-d5-LV-amend3-subt0-b",0.474892863397559,0.652854331284586,0.141338466996442,0.423028553892862,0.259672004276378,"stn8","d5","amend3","subt0","b"
"stn8-d5-LV-amend3-subt0-L",5.74159933150405,6.33057109026058,4.50047486205254,5.52421509460572,0.934213562823951,"stn8","d5","amend3","subt0","L"
"stn8-d5-LV-amend3-subt0-p1",7.35819224243404,22.0586944858199,0.534686036154085,9.98385758813601,10.9996056209319,"stn8","d5","amend3","subt0","p1"
"stn8-d5-LV-amend3-subt0-p2",0.986413159159576,1.1982549407096,2.29245587823541,1.49237465936819,0.700939870952285,"stn8","d5","amend3","subt0","p2"
"stn8-d5-LV-amend3-subt0-p3",2.80510349830064,1.03049862718819,1.20060547226359,1.67873586591748,0.979163988893445,"stn8","d5","amend3","subt0","p3"
"stn8-d5-LV-amend3-subt0-p4",1.20191068302805,0.823316550237506,0.00898517304853244,0.678070802104697,0.609581876045351,"stn8","d5","amend3","subt0","p4"
"stn8-d5-LV-amend3-subt1-a",1.58317624241248,1.91509006373352,0.238639940270755,1.24563541547225,0.887733975638647,"stn8","d5","amend3","subt1","a"
"stn8-d5-LV-amend3-subt1-b",3.72276180955497,1.55390694603826,0.756064086954533,2.01091094751592,1.5352404819264,"stn8","d5","amend3","subt1","b"
"stn8-d5-LV-amend3-subt1-L",22.89261238707,24.5215027435502,13.2083358409773,20.2074836571992,6.11591150715504,"stn8","d5","amend3","subt1","L"
"stn8-d5-LV-amend3-subt1-p1",20.1869771455477,52.050423120149,58.3951989746962,43.5441997467977,20.4752028291387,"stn8","d5","amend3","subt1","p1"
"stn8-d5-LV-amend3-subt1-p2",2.17460841472847,0.747380530137272,2.61379871702065,1.84526255396213,0.975823105939391,"stn8","d5","amend3","subt1","p2"
"stn8-d5-LV-amend3-subt1-p3",0.680312091423563,0.952696969401487,-0.335824837586257,0.432394741079598,0.67909452303926,"stn8","d5","amend3","subt1","p3"
"stn8-d5-LV-amend3-subt1-p4",4.19015626978779,16.7014823343742,14.6704194996817,11.8540193679479,6.71434302446061,"stn8","d5","amend3","subt1","p4"
"stn8-d5-LV-amend3-subt2-a",0.511276932340153,0.0378601992036684,0.329427918845008,0.292855016796277,0.23881799278238,"stn8","d5","amend3","subt2","a"
"stn8-d5-LV-amend3-subt2-b",37.7205456333412,36.7552181109635,37.7497024053054,37.4084887165367,0.565936738882824,"stn8","d5","amend3","subt2","b"
"stn8-d5-LV-amend3-subt2-L",211.952135277513,210.802882865867,198.550831395282,207.10194984622,7.42774631687877,"stn8","d5","amend3","subt2","L"
"stn8-d5-LV-amend3-subt2-p1",19.3019319164775,36.4364974637109,37.7178909524792,31.1521067775559,10.2825325429519,"stn8","d5","amend3","subt2","p1"
"stn8-d5-LV-amend3-subt2-p2",78.1815189919464,69.9754716306941,72.5527067176074,73.569899113416,4.19652399032192,"stn8","d5","amend3","subt2","p2"
"stn8-d5-LV-amend3-subt2-p3",53.0791124347397,51.1830465812609,47.9735053230794,50.74522144636,2.58080881338047,"stn8","d5","amend3","subt2","p3"
"stn8-d5-LV-amend3-subt2-p4",49.8928954651997,43.7177254875876,48.0666246496876,47.2257485341583,3.17229972486071,"stn8","d5","amend3","subt2","p4"
"stn8-d5-LV-amend3-subt3-a",0.460198701763002,0.251267926014075,0.431318299022502,0.380928308933193,0.113213871012622,"stn8","d5","amend3","subt3","a"
"stn8-d5-LV-amend3-subt3-b",64.512890963592,59.662436542235,53.3999301465967,59.1917525508079,5.57141203779237,"stn8","d5","amend3","subt3","b"
